0.1 0.9006110744549849 0.562210718873354
0.15000000000000002 0.9249919267255666 0.5845140464974816
0.20000000000000004 0.9511899538009468 0.6104674190911017
0.25000000000000006 0.9792732859590961 0.6405361209677717
0.30000000000000004 1.0095166378461802 0.6753014169690266
0.3500000000000001 1.0420430681442732 0.7153403787621009
0.40000000000000013 1.0769284651810405 0.7612374993480469
0.45000000000000007 1.1143968584263042 0.8136882945763533
0.5000000000000001 1.1546085180393486 0.8733965240852517
0.5500000000000002 1.1974938427283597 0.9409258632258046
0.6000000000000002 1.2431223221126801 1.0169223501891458
0.6500000000000001 1.2915676493816843 1.1020361988428478
0.7000000000000002 1.3424234279683878 1.1964588281575952
0.7500000000000002 1.3957275534401063 1.3007002520618403
0.8000000000000002 1.4509302938688755 1.4146140938237184
0.8500000000000002 1.5077380016509347 1.5381721992101758
0.9000000000000002 1.565715187442777 1.671064639148685
0.9500000000000003 1.6240516586159104 1.8123510817847241
1.0000000000000004 1.68244493755169 1.9615391185321973
1.0500000000000003 1.739892721837971 2.1170331243175275
1.1000000000000005 1.795944174705745 2.27777879761463
1.1500000000000004 1.84997954317617 2.4423279503998416
1.2000000000000004 1.9014783539204694 2.6092268813856694
1.2500000000000004 1.9497678020242581 2.7766289736308694
1.3000000000000005 1.9943825094096836 2.942887591032315
1.3500000000000005 2.0353367570979946 3.107130061411175
1.4000000000000006 2.0723468646077197 3.267944607301126
1.4500000000000006 2.1050542213713532 3.42372615153707
1.5000000000000004 2.1338837480371087 3.5743914805720665
1.5500000000000005 2.1584588024118414 3.718326751491615
1.6000000000000005 2.1792391855209385 3.855649871940068
1.6500000000000006 2.1963406451933256 3.9858663229530142
1.7000000000000006 2.209760802654613 4.108275304345828
1.7500000000000007 2.219871649744984 4.223074592689908
1.8000000000000007 2.227186597524645 4.330913035778673
1.8500000000000008 2.2315145605624904 4.430873124244634
1.9000000000000008 2.233440134632902 4.5239444013336545
1.9500000000000006 2.2328134143945686 4.609404550941638
2.0000000000000004 2.2304137890717532 4.688922467272296
